date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2015-07-11,26,16,0.0,14.5,6,6,27,02:40 AM,04:44 PM,06:21 AM,09:03 PM,15,20,21,20,26,4,74,0.0,1022,26,10,336,19
2015-07-12,24,16,0.0,14.5,5,5,20,03:25 AM,05:46 PM,06:21 AM,09:02 PM,14,20,21,20,27,6,74,0.0,1021,24,10,333,19
2015-07-13,27,16,0.0,14.5,6,6,13,04:12 AM,06:43 PM,06:22 AM,09:02 PM,15,20,21,20,23,7,74,0.0,1020,27,10,330,15
2015-07-14,28,16,0.0,14.5,6,6,5,05:03 AM,07:36 PM,06:23 AM,09:01 PM,16,21,22,21,22,9,73,0.0,1018,28,10,324,14
2015-07-15,28,17,0.0,14.5,6,6,0,05:58 AM,08:23 PM,06:23 AM,09:01 PM,16,21,22,21,25,12,75,0.0,1017,28,10,331,16
2015-07-16,28,16,0.0,14.5,6,6,0,06:54 AM,09:06 PM,06:24 AM,09:00 PM,14,22,22,22,26,13,67,0.1,1016,28,10,341,17
2015-07-17,28,17,0.0,14.5,6,6,2,07:52 AM,09:44 PM,06:25 AM,09:00 PM,16,23,23,22,26,19,72,0.0,1016,28,10,295,17
2015-07-18,26,18,0.0,11.6,6,6,9,08:48 AM,10:18 PM,06:26 AM,08:59 PM,17,21,22,21,18,40,80,0.0,1019,26,7,305,12
2015-07-19,27,18,0.0,11.6,6,6,16,09:45 AM,10:50 PM,06:26 AM,08:59 PM,17,22,23,22,16,13,76,0.0,1019,27,9,311,11
2015-07-20,27,19,0.0,11.6,6,6,24,10:40 AM,11:21 PM,06:27 AM,08:58 PM,19,24,24,23,22,39,82,0.0,1017,27,7,328,16
2015-07-21,27,19,0.0,11.6,6,6,31,11:36 AM,11:50 PM,06:28 AM,08:57 PM,18,23,23,22,24,20,79,0.0,1017,27,9,334,16
2015-07-22,27,19,0.0,11.6,6,6,38,12:30 PM,No moonset,06:29 AM,08:56 PM,15,23,23,22,30,1,67,0.0,1019,27,10,341,21
2015-07-23,27,17,0.0,11.6,6,6,45,01:26 PM,12:20 AM,06:30 AM,08:56 PM,14,22,22,22,29,0,67,0.0,1018,27,10,335,20
2015-07-24,25,18,0.0,9.4,5,5,53,02:22 PM,12:52 AM,06:30 AM,08:55 PM,17,21,21,21,25,47,83,0.2,1017,25,6,314,17
2015-07-25,25,16,0.0,11.6,6,6,60,03:19 PM,01:26 AM,06:31 AM,08:54 PM,13,20,21,20,32,4,65,0.0,1018,25,10,337,23
2015-07-26,28,17,0.0,11.6,6,6,67,04:16 PM,02:03 AM,06:32 AM,08:53 PM,16,22,22,22,30,3,71,0.0,1017,28,10,340,21
2015-07-27,26,18,0.0,11.6,6,6,74,05:14 PM,02:46 AM,06:33 AM,08:52 PM,16,22,22,22,30,15,71,0.0,1017,26,9,344,21
2015-07-28,28,18,0.0,11.6,6,6,82,06:11 PM,03:35 AM,06:34 AM,08:51 PM,15,23,23,22,36,2,67,0.0,1015,28,10,348,26
2015-07-29,26,18,0.0,11.6,6,6,89,07:05 PM,04:29 AM,06:35 AM,08:51 PM,17,22,22,22,28,21,79,0.0,1016,26,10,331,19
2015-07-30,26,19,0.0,9.3,6,6,96,07:56 PM,05:31 AM,06:36 AM,08:50 PM,19,22,23,22,18,65,87,0.2,1013,26,6,279,12
2015-07-31,24,18,0.0,10.5,5,5,100,08:43 PM,06:36 AM,06:36 AM,08:49 PM,17,21,21,21,22,58,80,0.2,1011,24,9,318,16
2015-08-01,28,17,0.0,11.6,6,6,89,09:26 PM,07:46 AM,06:37 AM,08:48 PM,15,21,22,21,22,6,71,0.0,1013,28,10,286,15
2015-08-02,28,16,0.0,11.6,6,6,82,10:06 PM,08:56 AM,06:38 AM,08:47 PM,14,22,22,22,19,0,64,0.0,1014,28,10,325,12
2015-08-03,26,17,0.0,11.6,6,6,75,10:45 PM,10:07 AM,06:39 AM,08:46 PM,15,21,22,21,23,17,66,0.0,1016,26,10,340,15
2015-08-04,25,16,0.0,11.6,6,6,67,11:23 PM,11:17 AM,06:40 AM,08:44 PM,14,20,21,20,24,8,72,0.0,1018,25,10,336,17
2015-08-05,26,14,0.0,11.6,5,5,60,No moonrise,12:26 PM,06:41 AM,08:43 PM,14,20,20,20,20,2,71,0.0,1016,26,10,334,13
2015-08-06,27,16,0.0,11.6,6,6,53,12:01 AM,01:33 PM,06:42 AM,08:42 PM,16,21,22,21,23,6,76,0.0,1015,27,10,335,15
2015-08-07,25,18,0.0,11.6,6,6,46,12:41 AM,02:38 PM,06:43 AM,08:41 PM,14,21,21,21,37,26,66,0.0,1018,25,10,352,27
2015-08-08,28,17,0.0,11.6,6,6,38,01:25 AM,03:40 PM,06:44 AM,08:40 PM,13,21,21,21,32,9,59,0.0,1018,28,10,307,22
2015-08-09,32,17,0.0,11.6,6,6,31,02:10 AM,04:38 PM,06:44 AM,08:39 PM,12,24,24,24,20,3,49,0.0,1016,32,10,187,11
2015-08-10,30,19,0.0,11.6,6,6,24,03:00 AM,05:32 PM,06:45 AM,08:38 PM,13,24,24,24,16,6,54,0.0,1015,30,10,284,11
2015-08-11,25,17,0.0,11.6,6,6,16,03:53 AM,06:20 PM,06:46 AM,08:36 PM,16,20,21,20,19,33,78,0.0,1015,25,9,318,14
2015-08-12,23,16,0.0,11.6,5,5,9,04:47 AM,07:04 PM,06:47 AM,08:35 PM,16,19,21,19,19,15,80,0.0,1019,23,8,310,13
2015-08-13,23,16,0.0,11.6,5,5,2,05:44 AM,07:44 PM,06:48 AM,08:34 PM,13,19,19,19,24,19,71,0.0,1024,23,10,333,17
2015-08-14,24,15,0.0,11.6,5,5,0,06:40 AM,08:19 PM,06:49 AM,08:33 PM,13,19,19,19,29,11,71,0.0,1022,24,10,334,20
2015-08-15,24,16,0.0,11.6,5,5,0,07:37 AM,08:51 PM,06:50 AM,08:31 PM,16,20,20,20,24,38,79,0.0,1018,24,10,318,17
2015-08-16,25,17,0.0,9.2,5,5,5,08:32 AM,09:23 PM,06:51 AM,08:30 PM,17,20,21,20,18,51,85,0.3,1016,25,7,288,12
2015-08-17,24,17,0.0,10.4,5,5,12,09:28 AM,09:52 PM,06:52 AM,08:29 PM,16,19,20,19,25,35,82,0.0,1015,24,7,330,17
2015-08-18,25,17,0.0,11.6,6,6,20,10:22 AM,10:22 PM,06:53 AM,08:27 PM,15,20,21,20,31,11,75,0.0,1014,25,10,341,21
2015-08-19,27,15,0.0,11.6,6,6,27,11:17 AM,10:53 PM,06:54 AM,08:26 PM,15,21,22,21,19,2,69,0.0,1016,27,10,280,11
2015-08-20,30,17,0.0,11.6,6,6,34,12:12 PM,11:26 PM,06:54 AM,08:25 PM,14,23,23,23,18,3,57,0.0,1018,30,10,286,11
2015-08-21,27,17,0.0,11.6,6,6,42,01:08 PM,No moonset,06:55 AM,08:23 PM,15,22,22,22,22,10,65,0.0,1018,27,10,340,14
2015-08-22,25,17,0.0,9.2,5,5,49,02:04 PM,12:01 AM,06:56 AM,08:22 PM,17,20,20,20,22,44,82,0.1,1017,25,10,313,15
2015-08-23,23,16,0.0,10.4,5,5,56,03:01 PM,12:40 AM,06:57 AM,08:20 PM,15,19,20,19,23,45,77,0.2,1016,23,10,268,17
2015-08-24,23,15,0.0,11.6,5,5,63,03:57 PM,01:25 AM,06:58 AM,08:19 PM,13,19,20,19,16,17,70,0.0,1017,23,10,310,11
2015-08-25,26,15,0.0,11.6,5,5,71,04:51 PM,02:15 AM,06:59 AM,08:18 PM,14,20,21,20,17,2,69,0.0,1019,26,10,283,11
2015-08-26,26,16,0.0,11.6,6,6,78,05:43 PM,03:12 AM,07:00 AM,08:16 PM,17,21,22,21,15,13,78,0.0,1017,26,9,297,10
2015-08-27,26,17,0.0,11.6,6,6,85,06:31 PM,04:15 AM,07:01 AM,08:15 PM,18,21,22,21,14,16,82,0.0,1017,26,7,249,9
2015-08-28,28,20,0.0,9.1,5,5,92,07:16 PM,05:22 AM,07:02 AM,08:13 PM,19,24,24,23,14,57,79,0.1,1017,28,7,278,9
2015-08-29,30,17,0.0,10.3,6,6,100,07:59 PM,06:33 AM,07:03 AM,08:12 PM,16,24,24,23,15,15,68,0.0,1014,30,8,205,9
2015-08-30,27,20,0.0,11.6,6,6,100,08:39 PM,07:45 AM,07:04 AM,08:10 PM,17,24,24,23,17,23,71,0.1,1013,27,9,172,11
2015-08-31,25,20,0.0,10.3,5,5,89,09:19 PM,08:57 AM,07:04 AM,08:09 PM,19,22,23,22,14,57,83,0.8,1016,25,7,219,11
2015-09-01,27,17,0.0,10.3,6,6,74,09:58 PM,10:09 AM,07:05 AM,08:07 PM,15,23,23,23,19,26,64,0.6,1016,27,9,261,12
2015-09-02,22,17,0.0,11.6,5,5,66,10:39 PM,11:19 AM,07:06 AM,08:06 PM,14,20,20,20,27,40,70,0.0,1017,22,10,324,19
2015-09-03,22,17,0.0,10.3,4,4,59,11:23 PM,12:27 PM,07:07 AM,08:04 PM,13,19,20,19,32,41,70,0.0,1017,22,10,327,24
2015-09-04,20,16,0.0,11.6,5,5,51,No moonrise,01:32 PM,07:08 AM,08:03 PM,13,18,18,18,34,9,76,0.0,1017,20,10,326,21
2015-09-05,27,18,0.0,9.0,5,5,44,12:08 AM,02:32 PM,07:09 AM,08:01 PM,15,22,23,22,21,45,69,0.8,1017,27,10,269,14
2015-09-06,27,18,0.0,9.0,5,5,36,12:58 AM,03:28 PM,07:10 AM,08:00 PM,16,22,23,22,19,49,70,0.2,1016,27,9,280,12
2015-09-07,29,15,0.0,11.6,6,6,29,01:50 AM,04:18 PM,07:11 AM,07:58 PM,13,23,23,23,12,4,58,0.0,1019,29,10,225,7
2015-09-08,27,17,0.0,11.6,6,6,21,02:43 AM,05:03 PM,07:12 AM,07:57 PM,13,21,22,21,19,9,62,0.0,1017,27,10,328,12
2015-09-09,24,14,0.0,10.3,5,5,14,03:39 AM,05:44 PM,07:12 AM,07:55 PM,15,20,21,20,13,34,76,0.0,1017,24,10,282,8
2015-09-10,23,15,0.0,11.6,5,5,6,04:35 AM,06:20 PM,07:13 AM,07:54 PM,14,19,19,19,23,15,74,0.0,1016,23,9,339,16
2015-09-11,23,14,0.0,11.6,5,5,0,05:31 AM,06:53 PM,07:14 AM,07:52 PM,14,19,19,19,19,14,75,0.0,1015,23,10,324,13
2015-09-12,23,16,0.0,11.6,5,5,0,06:26 AM,07:25 PM,07:15 AM,07:50 PM,15,19,19,19,19,32,77,0.0,1015,23,9,288,14
2015-09-13,21,16,0.0,6.2,4,4,0,07:22 AM,07:55 PM,07:16 AM,07:49 PM,15,18,18,18,22,81,79,0.2,1015,21,10,260,16
2015-09-14,22,15,0.0,11.6,5,5,1,08:16 AM,08:24 PM,07:17 AM,07:47 PM,13,18,19,18,16,25,74,0.0,1017,22,10,315,11
2015-09-15,21,15,0.0,6.1,4,4,9,09:11 AM,08:55 PM,07:18 AM,07:46 PM,15,19,19,19,36,84,81,1.0,1011,21,9,229,24
2015-09-16,22,20,0.0,8.9,5,5,16,10:06 AM,09:27 PM,07:19 AM,07:44 PM,17,21,21,21,47,72,79,15.4,1008,22,8,258,29
2015-09-17,24,17,0.0,8.9,5,5,24,11:01 AM,10:01 PM,07:20 AM,07:43 PM,15,20,21,20,21,47,71,1.2,1015,24,10,290,14
2015-09-18,24,17,0.0,8.9,5,5,32,11:57 AM,10:38 PM,07:20 AM,07:41 PM,15,20,21,20,22,51,72,0.6,1016,24,10,274,15
2015-09-19,26,16,0.0,10.2,6,6,39,12:52 PM,11:20 PM,07:21 AM,07:39 PM,14,21,21,21,19,36,69,0.2,1018,26,10,232,12
2015-09-20,25,17,0.0,8.8,6,6,47,01:47 PM,No moonset,07:22 AM,07:38 PM,14,21,22,21,19,39,69,0.1,1017,25,10,236,12
2015-09-21,26,18,0.0,11.6,6,6,54,02:40 PM,12:07 AM,07:23 AM,07:36 PM,11,21,21,21,20,7,55,0.0,1019,26,10,296,13
2015-09-22,21,15,0.0,11.6,5,5,62,03:32 PM,12:59 AM,07:24 AM,07:35 PM,13,18,18,18,26,6,75,0.0,1019,21,10,347,19
2015-09-23,25,15,0.0,11.6,5,5,69,04:20 PM,01:57 AM,07:25 AM,07:33 PM,13,19,19,19,22,4,71,0.0,1017,25,10,340,15
2015-09-24,26,15,0.0,11.6,5,5,77,05:05 PM,03:01 AM,07:26 AM,07:31 PM,14,20,21,20,17,5,71,0.0,1017,26,10,292,10
2015-09-25,25,15,0.0,11.6,5,5,84,05:49 PM,04:08 AM,07:27 AM,07:30 PM,15,20,20,20,15,9,74,0.0,1018,25,9,320,9
2015-09-26,24,15,0.0,11.6,5,5,92,06:29 PM,05:18 AM,07:28 AM,07:28 PM,15,20,20,20,17,6,77,0.0,1017,24,9,327,11
2015-09-27,27,15,0.0,11.6,6,6,99,07:10 PM,06:30 AM,07:29 AM,07:27 PM,14,21,21,21,22,2,70,0.0,1018,27,9,301,13
2015-09-28,26,16,0.0,11.6,6,6,100,07:50 PM,07:43 AM,07:30 AM,07:25 PM,13,21,22,21,17,5,61,0.7,1017,26,10,155,10
2015-09-29,25,17,0.0,11.6,6,6,85,08:31 PM,08:56 AM,07:30 AM,07:23 PM,13,20,20,20,11,30,66,2.0,1015,25,10,161,7
2015-09-30,24,16,0.0,11.6,5,5,78,09:15 PM,10:07 AM,07:31 AM,07:22 PM,14,20,21,20,10,8,69,0.0,1017,24,10,265,7
2015-10-01,25,16,0.0,11.6,6,6,75,10:01 PM,11:16 AM,07:32 AM,07:20 PM,14,21,21,21,12,7,66,0.0,1021,25,10,177,8
2015-10-02,24,17,0.0,11.6,5,5,68,10:51 PM,12:21 PM,07:33 AM,07:19 PM,14,20,21,20,14,21,66,0.0,1019,24,10,282,9
2015-10-03,23,16,0.0,10.2,5,5,61,11:44 PM,01:21 PM,07:34 AM,07:17 PM,14,20,20,20,12,56,71,1.3,1016,23,10,213,9
2015-10-04,23,19,0.0,8.8,5,5,53,No moonrise,02:14 PM,07:35 AM,07:15 PM,19,21,23,21,49,73,84,2.6,1015,23,10,185,32
2015-10-05,23,20,0.0,11.6,6,6,46,12:38 AM,03:02 PM,07:36 AM,07:14 PM,18,21,22,21,50,48,82,6.1,1014,23,10,219,32
2015-10-06,21,17,0.0,11.6,5,5,39,01:34 AM,03:44 PM,07:37 AM,07:12 PM,14,19,20,19,22,12,75,0.3,1017,21,10,289,15
2015-10-07,20,15,0.0,11.6,5,5,31,02:29 AM,04:21 PM,07:38 AM,07:11 PM,11,17,17,17,20,19,68,0.0,1020,20,10,260,14
2015-10-08,21,14,0.0,11.6,5,5,24,03:26 AM,04:55 PM,07:39 AM,07:09 PM,11,17,18,17,23,18,66,0.0,1017,21,10,296,16
2015-10-09,21,13,0.0,10.2,5,5,17,04:21 AM,05:28 PM,07:40 AM,07:08 PM,12,18,19,18,15,22,70,0.0,1013,21,10,220,11
2015-10-10,20,17,0.0,8.7,4,4,10,05:16 AM,05:58 PM,07:41 AM,07:06 PM,16,18,18,18,32,82,85,1.9,1007,20,8,177,21
2015-10-11,20,18,0.0,7.3,5,5,2,06:11 AM,06:27 PM,07:42 AM,07:05 PM,17,19,19,19,26,58,89,2.8,1006,20,10,206,17
2015-10-12,21,17,0.0,10.2,4,4,0,07:06 AM,06:58 PM,07:43 AM,07:03 PM,16,19,19,19,21,53,86,12.9,1006,21,9,215,13
2015-10-13,23,16,0.0,10.1,5,5,0,08:01 AM,07:29 PM,07:44 AM,07:02 PM,15,19,20,19,21,55,79,0.0,1011,23,8,41,14
2015-10-14,23,16,0.0,11.6,5,5,5,08:56 AM,08:02 PM,07:45 AM,07:00 PM,13,19,20,19,15,9,66,0.0,1013,23,10,152,9
2015-10-15,23,16,0.0,10.1,5,5,12,09:52 AM,08:38 PM,07:46 AM,06:59 PM,12,19,20,19,12,31,61,0.0,1013,23,10,152,7
2015-10-16,23,16,0.0,10.1,5,5,19,10:47 AM,09:19 PM,07:47 AM,06:57 PM,13,20,20,20,7,51,68,0.1,1012,23,10,211,5
2015-10-17,22,18,0.0,7.1,4,4,27,11:42 AM,10:03 PM,07:48 AM,06:56 PM,15,19,20,19,42,60,76,2.7,1004,22,10,161,28
2015-10-18,20,17,0.0,10.1,4,4,34,12:35 PM,10:53 PM,07:49 AM,06:55 PM,15,18,18,18,28,58,80,5.9,1006,20,9,160,19
2015-10-19,22,15,0.0,8.6,4,4,41,01:26 PM,11:48 PM,07:50 AM,06:53 PM,15,18,18,18,28,48,82,2.2,1006,22,10,71,19
2015-10-20,25,17,0.0,11.0,6,6,48,02:14 PM,No moonset,07:51 AM,06:52 PM,14,20,21,20,30,26,70,0.0,1012,25,10,70,19
2015-10-21,23,16,0.0,11.0,5,5,56,02:59 PM,12:47 AM,07:52 AM,06:50 PM,10,19,19,19,22,6,57,0.0,1018,23,10,173,14
2015-10-22,23,15,0.0,11.0,5,5,63,03:42 PM,01:51 AM,07:53 AM,06:49 PM,10,19,19,19,12,3,56,0.0,1020,23,10,116,7
2015-10-23,21,15,0.0,10.9,5,5,70,04:21 PM,02:57 AM,07:54 AM,06:48 PM,13,20,21,20,8,10,67,0.0,1019,21,10,181,6
2015-10-24,22,17,0.0,8.5,5,5,77,05:01 PM,04:06 AM,07:55 AM,06:46 PM,13,19,20,19,22,50,70,1.6,1016,22,10,189,14
2015-10-25,20,15,0.0,8.5,5,5,85,05:40 PM,05:17 AM,07:56 AM,06:45 PM,13,18,18,18,17,70,76,1.4,1017,20,9,133,12
2015-10-26,20,16,0.0,10.1,5,5,92,06:20 PM,06:28 AM,07:57 AM,06:44 PM,14,18,18,18,22,55,81,7.5,1012,20,9,224,16
2015-10-27,17,15,0.0,10.1,4,4,99,07:03 PM,07:41 AM,07:58 AM,06:43 PM,11,16,16,16,26,45,71,8.4,1014,17,10,268,17
2015-10-28,19,15,0.0,8.5,5,5,100,07:49 PM,08:52 AM,07:59 AM,06:41 PM,12,17,17,17,27,48,74,0.3,1018,19,10,247,18
2015-10-29,20,16,0.0,5.2,4,4,86,08:37 PM,10:01 AM,08:00 AM,06:40 PM,15,18,18,18,21,61,83,0.1,1019,20,10,196,14
2015-10-30,20,17,0.0,8.4,4,4,79,09:31 PM,11:06 AM,08:01 AM,06:39 PM,14,18,18,18,27,50,81,0.0,1015,20,10,167,18
2015-10-31,18,15,0.0,10.4,5,5,75,10:26 PM,12:04 PM,08:02 AM,06:38 PM,11,17,17,17,24,39,72,5.0,1015,18,10,216,17
2015-11-01,19,13,0.0,5.2,4,4,59,11:24 PM,12:56 PM,08:03 AM,06:37 PM,12,15,15,15,21,77,81,13.4,1014,19,9,162,14
2015-11-02,16,15,0.0,5.2,4,4,52,No moonrise,01:41 PM,08:04 AM,06:35 PM,13,16,16,16,24,86,86,2.5,1009,16,10,137,16
2015-11-03,19,14,0.0,10.0,5,5,44,12:21 AM,02:21 PM,08:05 AM,06:34 PM,14,17,17,17,21,58,85,2.0,1016,19,9,231,14
2015-11-04,20,17,0.0,10.0,5,5,37,01:18 AM,02:57 PM,08:06 AM,06:33 PM,15,18,18,18,27,65,83,3.8,1019,20,9,204,18
